鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
八里區,土地,龍源段1252地號,103.07,都市：其他:農業區,,,1140901,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,857450,8319,,0.0,0,,RPOOMLLJRHKGFEF28DA,0.0,0.0,0.0,無,00001
金山區,土地,金美段704地號,15.21,住,,,1140901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,49310,,0.0,0,,RPTNMLNJRHKGFDF88EA,0.0,0.0,0.0,無,00002
五股區,土地,觀音西段967-3地號,43.87,都市：其他:保護區,,,1140901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,280000,6382,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJRHKGFBF78EA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區福美路３０１巷３７號四樓,27.9,住,,,1140901,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661105,68.2,4,2,2,有,無,7250000,106305,,0.0,0,頂樓加蓋；,RPPNMLPJRHKGFHF09EA,68.2,0.0,0.0,無,
中和區,土地,南勢段615地號,33.51,都市：其他:保護區,,,1140901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,354900,10591,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJRHKGFHF56EA,0.0,0.0,0.0,無,00003
蘆洲區,車位,新北市蘆洲區長安街２３巷２２號等共同使用,0.0,,,,1140902,土地0建物1車位1,,,其他,,,,26.49,0,0,0,無,無,900000,,升降機械,26.49,900000,建物坐落地號：光華段1273地號；僅車位交易；,RPSNMLTJRHKGFGF96DA,0.0,0.0,0.0,有,
三峽區,車位,新北市三峽區國際一街１９號等,0.83,住,,,1140801,土地1建物1車位1,,,其他,,,,24.94,0,0,0,無,有,1700000,,坡道平面,24.94,1700000,僅車位交易；,RPWNMLQJQHKGFIF17DA,0.0,0.0,0.0,有,00004
永和區,土地,長堤段88地號,740.5,都市：其他:河川區,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2440000,3295,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLRJQHKGFHF17DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區中央七街１２２之１號六樓,30.1,住,,,1140804,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1130723,132.51999999999998,3,2,2,有,有,33500000,252792,,0.0,0,,RPPNMLRJQHKGFCF68EA,63.15,0.0,8.46,有,
石碇區,土地,新興坑段八分寮小段113地號,931.56,,山坡地保育區,農牧用地,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7500000,8051,,0.0,0,,RPQNMLRJQHKGFCF78EA,0.0,0.0,0.0,無,00005
石碇區,土地,新興坑段八分寮小段113地號,931.56,,山坡地保育區,農牧用地,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7500000,8051,,0.0,0,,RPRNMLRJQHKGFCF88EA,0.0,0.0,0.0,無,00005
板橋區,土地,介壽段327地號,3.44,都市：其他:道路用地,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2040000,593023,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPPONLQJQHKGFAF48DA,0.0,0.0,0.0,無,00007
鶯歌區,土地,德昌段1056地號,178.93,,一般農業區,甲種建築用地,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,11736,,0.0,0,土地上有他人未登記建物,RPVNMLOJQHKGFIF86DA,0.0,0.0,0.0,無,
淡水區,土地,馬偕段173地號,11.79,住,,,1140802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1034488,87743,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRJQHKGFEF09EA,0.0,0.0,0.0,無,
