鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新莊區,租賃房屋,新北市新莊區新泰路２７０巷１５號５樓,0.0,,,,1140811,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840622,63.410000000000004,2,2,1,有,無,有,21000,331,,0.0,0,,RPVNMLLKQHKGFBF68CC,分層出租,無,1140901~1150831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
林口區,租賃房屋,新北市林口區仁愛路一段２８５巷２-２號,0.0,,,,1140811,土地0建物0車位0,全,5,透天厝,獨立住宅,鋼筋混凝土造,1120213,66.28,16,12,16,有,有,有,25000,377,,0.0,0,,RPXNMLLKQHKGFBF88CC,分租套房,有,1140813~1150612,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
淡水區,租賃房屋,新北市淡水區自強路１１６巷１弄２０號,0.0,,,,1140811,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0770518,162.35,4,1,3,有,有,無,31500,194,,0.0,0,管理費：2500元，租金不含管理費。此為新北市社會住宅包租代管計畫之物件，評定市價租金為35000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額31500元。續租案件；,RPROMLLKQHKGFEF68CC,整棟(戶)出租,有,1140811~1150810,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
土城區,租賃房屋,新北市土城區學士路８號十五樓之一,0.0,,,,1140811,土地0建物1車位0,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,28.53,1,1,1,有,有,有,9000,315,,0.0,0,新北市社會住宅包租代管計畫之物件，評定市價租金為10000元，因選擇「代管」方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額9000元。管理費每個月300元不包含在租金內,RPPNMLMKQHKGFAF08CC,獨立套房,有,1140816~1150815,有,冷氣、熱水器、冰箱,社會住宅代管
板橋區,租賃房屋,新北市板橋區吳鳳路２１巷２４號三樓,0.0,,,,1140811,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660216,74.25,3,1,1,有,無,無,20500,276,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22800元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額20500元。續租案件；,RPPOMLMKQHKGFAF18CC,整棟(戶)出租,無,1140901~1150831,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區國光路１８７號７樓,0.0,,,,1140811,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850126,45.63,1,1,1,有,有,無,20760,455,,0.0,0,,RPSPMLMKQHKGFAF58CC,整棟(戶)出租,有,1140816~1160815,有,冷氣、洗衣機,
林口區,租賃房屋,新北市林口區文化三路二段３０６號十樓之九,0.0,,,,1140812,土地0建物1車位0,十層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0990811,126.62,2,2,1,有,有,有,29000,229,,0.0,0,管理費1000元，水電費 瓦斯費 由承租人負擔「此為新北市社會住宅包租代管計畫之物件，評定市價租金為32223元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額29000元。」未租賃車位，建物登記含有車位面積；,RPVPMLMKQHKGFBF98CC,整棟(戶)出租,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新店區,租賃房屋,新北市新店區國校路８２號３樓之２,0.0,,,,1140811,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880325,49.07,1,1,1,有,有,有,15500,316,,0.0,0,新北市社會住宅包租代管計畫之物件，評定市價租金為17300元，因選擇代管方案須打9折，且簽約租金無條件捨去至百分位，實際租賃契約金額15500元。管理費每個月450元不包含在租金內,RPPOMLMKQHKGFCF38CC,獨立套房,無,1140815~1150814,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
汐止區,租賃房屋,新北市汐止區汐萬路一段１９６之２號五樓,0.0,,,,1140811,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000225,81.74000000000001,2,1,1,有,有,有,16400,201,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金18223元，因選擇代管方案需打9折且簽約租金無條件捨去至百分位，實際租賃契約金額16400元。,RPOOMLMKQHKGFDF38CC,整棟(戶)出租,有,1140811~1150810,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
