鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鹽水區,土地,田都段110地號,1091.7,,河川區,農牧用地,1150302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,275,,0.0,0,,RPSNMLNJLHLGFDD08EA,0.0,0.0,0.0,無,
鹽水區,土地,歡雅段146地號,358.21,,鄉村區,乙種建築用地,1150305,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,9771,,0.0,0,,RPPNMLPJLHLGFDD97EA,0.0,0.0,0.0,無,0001
中西區,房地(土地+建物),臺南市中西區建業街３７巷２號四樓之５,37.57,住,,,1150302,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740529,130.09,4,2,2,有,無,3940000,30287,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLMJLHLGFAD37DA,108.32,0.0,7.55,無,
中西區,房地(土地+建物),臺南市中西區民生路一段２０５巷７號二樓之４,5.58,商,,,1150304,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790115,26.01,1,0,1,有,無,2950000,113418,,0.0,0,其他增建；,RPWNMLPJLHLGFAD28DA,14.42,0.0,3.81,有,
佳里區,土地,佛天段724地號,229.45,農,,,1150301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,1307,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQJLHLGFGD38EA,0.0,0.0,0.0,無,0002
安南區,土地,學南段118地號,2101.8,工,,,1150303,土地9建物0車位0,,,其他,,,,0.0,0,0,0,無,無,27500000,13084,,0.0,0,具重建或重劃、都更等效益；,RPQNMLPJLHLGFBD77DA,0.0,0.0,0.0,無,
下營區,土地,大屯寮段537-267地號,120.0,,鄉村區,乙種建築用地,1150302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,2917,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJLHLGFFD18DA,0.0,0.0,0.0,無,
六甲區,土地,中社段179-9地號,147.0,,鄉村區,乙種建築用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,578100,3933,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMJKHLGFFD97DA,0.0,0.0,0.0,無,
下營區,土地,仁里段1084地號,15.34,住,,,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,58670,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNJKHLGFFD87EA,0.0,0.0,0.0,無,
南區,土地,南豐段37-18地號,396.8,農,,,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,10081,,0.0,0,,RPTOMLPJKHLGFCD18DA,0.0,0.0,0.0,無,
柳營區,土地,篤農段378-2地號,2.83,,鄉村區,乙種建築用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19775,6988,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLTJKHLGFDD88EA,0.0,0.0,0.0,無,0003
柳營區,土地,篤農段378-2地號,8.48,,鄉村區,乙種建築用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,59325,6996,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTJKHLGFDD98EA,0.0,0.0,0.0,無,0003
柳營區,土地,篤農段377-1地號,29.74,,鄉村區,乙種建築用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,208167,7000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTJKHLGFDD09EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區金華路三段２５２號十一樓之１３,3.11,商,,,1150201,土地2建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,35.230000000000004,1,0,1,有,有,2736800,77684,,0.0,0,,RPSNMLQJKHLGFAD87DA,22.73,0.31,2.71,有,
仁德區,房地(土地+建物),臺南市仁德區德財二街１３號,39.99,住,,,1150203,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1101019,65.66000000000001,3,3,4,有,有,8100000,123363,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLTJKHLGFID78DA,60.54,0.0,4.89,有,0005
安平區,房地(土地+建物),臺南市安平區安北路４０巷１９之２號,56.0,住,,,1150204,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660209,70.62,2,1,2,有,無,3800000,53809,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOJKHLGFAD37DA,70.62,0.0,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區長溪路二段６０７號四樓之３,34.99,住,,,1150202,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080318,101.97,2,1,2,有,有,7800000,76493,一樓平面,14.22,0,,RPPNMLPJKHLGFBD57DA,59.54,0.0,6.48,有,0006
安南區,房地(土地+建物),臺南市安南區安和路一段４９６巷４１弄１５號,80.0,住,,,1150202,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650929,90.73,3,1,3,有,無,1671000,18417,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPWNMLTJKHLGFBD68DA,87.21,0.0,3.52,無,
柳營區,土地,東安段942地號,70.74,住,,,1150204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2620000,37037,,0.0,0,,RPRNMLTJKHLGFDD38DA,0.0,0.0,0.0,無,
白河區,土地,河東段614-16地號,51.0,,鄉村區,乙種建築用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,5882,,0.0,0,,RPPNMLQJKHLGFED97DA,0.0,0.0,0.0,無,
東山區,土地,前大埔段139-1地號,303.5,,山坡地保育區,農牧用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,428,,0.0,0,,RPPNMLTJKHLGFED28DA,0.0,0.0,0.0,無,0007
東山區,土地,前大埔段139地號,1407.5,,山坡地保育區,農牧用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,620000,440,,0.0,0,,RPQNMLTJKHLGFED38DA,0.0,0.0,0.0,無,0008
麻豆區,土地,紀安段542地號,29.02,,特定農業區,農牧用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,139800,4817,,0.0,0,,RPRNMLQJKHLGFFD28DA,0.0,0.0,0.0,無,0009
