鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
平溪區,土地,十分段1348-12地號,18.61,,鄉村區,乙種建築用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,61795,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLQJNHKGFFF58EA,0.0,0.0,0.0,無,00001
新店區,車位,新北市新店區北新路一段２７１巷４５、４７、４９號地下二層,2.55,住,,,1140501,土地1建物1車位1,地下二層,十層,其他,停車空間,鋼筋混凝土造,0980212,19.99,0,0,0,無,有,1180000,,升降機械,19.99,1180000,僅車位交易；,RPPNMLNJNHKGFCF87DA,0.0,0.0,0.0,有,00002
永和區,土地,中正段641-1地號,60.02,住,,,1140502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8907934,148416,,0.0,0,包含公共設施保留地用地；,RPUOMLPJNHKGFHF56DA,0.0,0.0,0.0,無,00003
中和區,房地(土地+建物),新北市中和區大勇街４３巷２號三樓,32.96,住,,,1140502,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761212,102.31,3,1,2,有,無,6100000,59623,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLRJNHKGFHF56DA,92.27,0.0,10.04,無,
土城區,土地,土城段583地號,167.28,都市：其他:人行步道,,,1140503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17140000,102463,,0.0,0,包含公共設施保留地用地；,RPQNMLTJNHKGFAF48EA,0.0,0.0,0.0,無,00004
石門區,土地,老梅段九芎林小段112-1地號,0.27,,一般農業區,農牧用地,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800,0,,0.0,0,,RPPOMLTJNHKGFEF88EA,0.0,0.0,0.0,無,00005
石門區,土地,老梅段九芎林小段112-1地號,0.18,,一般農業區,農牧用地,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200,0,,0.0,0,,SPPOMLTJNHKGFEF98EA,0.0,0.0,0.0,無,00005
新莊區,房地(土地+建物),新北市新莊區福壽街８４巷４號四樓,20.45,住,,,1140501,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651220,67.28,4,1,1,有,無,9800000,145660,,0.0,0,陽台外推；頂樓加蓋；,RPSRMLMKNHKGFBF48DA,67.28,0.0,0.0,無,
三重區,土地,興德段662地號,3.67,工,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,670000,182561,,0.0,0,,RPXNMLSJNHKGFGF96DA,0.0,0.0,0.0,無,00007
板橋區,房地(土地+建物),新北市板橋區大智街７１巷８弄３號,36.75,住,,,1140507,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640412,81.28,3,1,1,有,無,9000000,110728,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLRKMHKGFAF88EA,81.28,0.0,0.0,無,00008
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段５５５巷１１號八樓,16.01,住,,,1140507,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961227,125.71000000000001,2,1,1,有,有,11800000,93867,坡道平面,40.64,0,,RPTNMLMKNHKGFBF28EA,56.39,0.0,2.96,有,00009
林口區,房地(土地+建物)+車位,新北市林口區竹林路６０６巷１６號三樓之２,24.03,住,,,1140501,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130626,122.63,2,1,1,有,有,11200000,118052,升降平面,41.31,1600000,,RPPNMLNKNHKGFBF97EA,49.04,0.0,4.02,有,00010
汐止區,車位,新北市汐止區福德二路７９號,2.95,住,,,1140502,土地1建物1車位1,一層,十五層,其他,一般事務所,鋼筋混凝土造,0981231,13.3,0,0,0,無,有,1850000,,坡道平面,13.31,1850000,僅車位交易；,RPPNMLMKNHKGFDF08EA,0.0,0.0,0.0,有,00011
新莊區,房地(土地+建物),新北市新莊區中平路８２巷１２號三樓,12.58,住,,,1140503,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771117,54.57,3,2,2,有,無,6000000,109951,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLPJNHKGFBF28DA,49.15,0.0,4.34,無,
新店區,房地(土地+建物)+車位,新北市新店區安成街２巷７號,14.77,住,,,1140501,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030708,135.7,1,1,1,有,有,16180000,119234,坡道平面,18.5,0,車位計入買賣總價，未單獨計價親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMJNHKGFCF97DA,64.75,0.0,15.54,有,00012
新店區,房地(土地+建物)+車位,新北市新店區安成街２巷７之１號,14.26,住,,,1140501,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030708,125.18,1,1,1,有,有,15610000,124700,坡道平面,16.89,0,車位計入買賣總價，未單獨計價親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMJNHKGFCF08DA,61.1,0.0,13.01,有,00013
萬里區,房地(土地+建物),新北市萬里區新墾丁路２８號３樓之３,22.91,住,,,1140504,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890504,57.629999999999995,1,1,1,有,有,2300000,39910,,0.0,0,,RPSNMLMKNHKGFDF28DA,34.92,0.0,4.52,有,
汐止區,房地(土地+建物),新北市汐止區康寧街７５１巷１３號１２樓,15.66,都市：其他:風景區,,,1140503,土地2建物1車位0,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,106.56,2,2,2,有,有,12300000,115428,,0.0,0,,RPOOMLMKNHKGFDF97DA,88.93,0.0,10.12,有,00014
汐止區,房地(土地+建物),新北市汐止區中興路１１０巷８弄８號,18.89,住,,,1140501,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850625,93.14999999999999,3,2,2,有,有,13000000,139560,,0.0,0,,RPQNMLNKNHKGFDF18DA,78.0,0.0,7.16,有,
汐止區,房地(土地+建物),新北市汐止區大同路二段１８７巷４弄１３號,12.8,住,,,1140501,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680324,20.81,2,2,2,有,無,3600000,172994,,0.0,0,其他增建；,RPRNMLMKNHKGFDF18DA,16.5,2.08,2.23,無,00015
中和區,房地(土地+建物),新北市中和區中正路２７７之３號二十六樓,2.62,住,,,1140503,土地2建物1車位0,二十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,43.78,1,1,1,有,有,5760000,131567,,0.0,0,,RPQOMLMKNHKGFHF58DA,35.18,0.0,5.68,有,
中和區,房地(土地+建物),新北市中和區景平路２６８號十七樓之十六,3.71,住,,,1140504,土地1建物1車位0,十七層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0890529,49.980000000000004,1,1,1,有,有,9480000,189676,,0.0,0,,RPPNMLOKNHKGFHF58DA,37.7,0.0,0.0,有,00016
深坑區,土地,阿柔坑段大崙尾小段32-1地號,417.42,,山坡地保育區,農牧用地,1140505,土地9建物0車位0,,,其他,,,,0.0,0,0,0,無,無,330000,791,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMKNHKGFCF38EA,0.0,0.0,0.0,無,
